	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
12766	12766	GO:1905090 negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	0.0	False	0		0	0
12767	12767	GO:1905097 regulation of guanyl-nucleotide exchange factor activity	0.0	False	0		0	0
12768	12768	GO:1905098 negative regulation of guanyl-nucleotide exchange factor activity	0.0	False	0		0	0
12769	12769	GO:1905099 positive regulation of guanyl-nucleotide exchange factor activity	0.0	False	0		0	0
12770	12770	GO:1905114 cell surface receptor signaling pathway involved in cell-cell signaling	0.0	False	0		0	0
12771	12771	GO:1905115 regulation of lateral attachment of mitotic spindle microtubules to kinetochore	0.0	False	0		0	0
12772	12772	GO:1905116 positive regulation of lateral attachment of mitotic spindle microtubules to kinetochore	0.0	False	0		0	0
12773	12773	GO:1905123 regulation of glucosylceramidase activity	0.0	False	0		0	0
12774	12774	GO:1905133 negative regulation of meiotic chromosome separation	0.0	False	0		0	0
12775	12775	GO:1905134 positive regulation of meiotic chromosome separation	0.0	False	0		0	0
12776	12776	GO:1905135 biotin import across plasma membrane	0.0	False	0		0	0
12777	12777	GO:1905143 eukaryotic translation initiation factor 2 complex assembly	0.0	False	0		0	0
12778	12778	GO:1905144 response to acetylcholine	0.0	False	0		0	0
12779	12779	GO:1905145 cellular response to acetylcholine	0.0	False	0		0	0
12780	12780	GO:1905146 lysosomal protein catabolic process	0.0	False	0		0	0
12781	12781	GO:1905150 regulation of voltage-gated sodium channel activity	0.0	False	0		0	0
12782	12782	GO:1905152 positive regulation of voltage-gated sodium channel activity	0.0	False	0		0	0
12783	12783	GO:1905153 regulation of membrane invagination	0.0	False	0		0	0
12784	12784	GO:1905154 negative regulation of membrane invagination	0.0	False	0		0	0
12785	12785	GO:1905162 regulation of phagosome maturation	0.0	False	0		0	0
12786	12786	GO:1905164 positive regulation of phagosome maturation	0.0	False	0		0	0
12787	12787	GO:1905165 regulation of lysosomal protein catabolic process	0.0	False	0		0	0
12788	12788	GO:1905166 negative regulation of lysosomal protein catabolic process	0.0	False	0		0	0
12789	12789	GO:1905167 positive regulation of lysosomal protein catabolic process	0.0	False	0		0	0
12790	12790	GO:1905168 positive regulation of double-strand break repair via homologous recombination	36.0	False	27	[7 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
12791	12791	GO:1905169 regulation of protein localization to phagocytic vesicle	0.0	False	0		0	0
12792	12792	GO:1905171 positive regulation of protein localization to phagocytic vesicle	0.0	False	0		0	0
12793	12793	GO:1905174 regulation of vascular associated smooth muscle cell dedifferentiation	0.0	False	0		0	0
12794	12794	GO:1905176 positive regulation of vascular associated smooth muscle cell dedifferentiation	0.0	False	0		0	0
12795	12795	GO:1905179 negative regulation of cardiac muscle tissue regeneration	0.0	False	0		0	0
12796	12796	GO:1905183 negative regulation of protein serine/threonine phosphatase activity	0.0	False	0		0	0
12797	12797	GO:1905184 positive regulation of protein serine/threonine phosphatase activity	0.0	False	0		0	0
12798	12798	GO:1905188 positive regulation of metaphase/anaphase transition of meiosis I	0.0	False	0		0	0
12799	12799	GO:1905198 manchette assembly	0.0	False	0		0	0
12800	12800	GO:1905199 manchette disassembly	0.0	False	0		0	0
12801	12801	GO:1905203 regulation of connective tissue replacement	0.0	False	0		0	0
12802	12802	GO:1905205 positive regulation of connective tissue replacement	42.0	False	28	"[15  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1]"	1	0
12803	12803	GO:1905206 positive regulation of hydrogen peroxide-induced cell death	0.0	False	0		0	0
12804	12804	GO:1905207 regulation of cardiocyte differentiation	0.0	False	0		0	0
12805	12805	GO:1905208 negative regulation of cardiocyte differentiation	0.0	False	0		0	0
12806	12806	GO:1905209 positive regulation of cardiocyte differentiation	0.0	False	0		0	0
12807	12807	GO:1905214 regulation of RNA binding	0.0	False	0		0	0
12808	12808	GO:1905215 negative regulation of RNA binding	0.0	False	0		0	0
12809	12809	GO:1905216 positive regulation of RNA binding	0.0	False	0		0	0
12810	12810	GO:1905217 response to astaxanthin	0.0	False	0		0	0
12811	12811	GO:1905219 regulation of platelet formation	0.0	False	0		0	0
12812	12812	GO:1905221 positive regulation of platelet formation	0.0	False	0		0	0
12813	12813	GO:1905222 atrioventricular canal morphogenesis	0.0	False	0		0	0
12814	12814	GO:1905223 epicardium morphogenesis	0.0	False	0		0	0
12815	12815	GO:1905224 clathrin-coated pit assembly	0.0	False	0		0	0
12816	12816	GO:1905225 response to thyrotropin-releasing hormone	0.0	False	0		0	0
12817	12817	GO:1905226 regulation of adhesion of symbiont to host epithelial cell	0.0	False	0		0	0
12818	12818	GO:1905229 cellular response to thyrotropin-releasing hormone	0.0	False	0		0	0
12819	12819	GO:1905232 cellular response to L-glutamate	0.0	False	0		0	0
12820	12820	GO:1905240 negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation	0.0	False	0		0	0
12821	12821	GO:1905242 response to 3,3',5-triiodo-L-thyronine	0.0	False	0		0	0
12822	12822	GO:1905243 cellular response to 3,3',5-triiodo-L-thyronine	0.0	False	0		0	0
12823	12823	GO:1905244 regulation of modification of synaptic structure	18.0	False	18	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
12824	12824	GO:1905245 regulation of aspartic-type peptidase activity	0.0	False	0		0	0
12825	12825	GO:1905246 negative regulation of aspartic-type peptidase activity	0.0	False	0		0	0
12826	12826	GO:1905247 positive regulation of aspartic-type peptidase activity	0.0	False	0		0	0
12827	12827	GO:1905258 regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway	0.0	False	0		0	0
12828	12828	GO:1905259 negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway	0.0	False	0		0	0
12829	12829	GO:1905267 endonucleolytic cleavage involved in tRNA processing	0.0	False	0		0	0
12830	12830	GO:1905268 negative regulation of chromatin organization	0.0	False	0		0	0
12831	12831	GO:1905269 positive regulation of chromatin organization	0.0	False	0		0	0
12832	12832	GO:1905271 regulation of proton-transporting ATP synthase activity, rotational mechanism	0.0	False	0		0	0
12833	12833	GO:1905273 positive regulation of proton-transporting ATP synthase activity, rotational mechanism	0.0	False	0		0	0
12834	12834	GO:1905274 regulation of modification of postsynaptic actin cytoskeleton	0.0	False	0		0	0
12835	12835	GO:1905276 regulation of epithelial tube formation	0.0	False	0		0	0
12836	12836	GO:1905278 positive regulation of epithelial tube formation	0.0	False	0		0	0
12837	12837	GO:1905279 regulation of retrograde transport, endosome to Golgi	0.0	False	0		0	0
12838	12838	GO:1905280 negative regulation of retrograde transport, endosome to Golgi	0.0	False	0		0	0
12839	12839	GO:1905281 positive regulation of retrograde transport, endosome to Golgi	0.0	False	0		0	0
12840	12840	GO:1905285 fibrous ring of heart morphogenesis	0.0	False	0		0	0
12841	12841	GO:1905289 regulation of CAMKK-AMPK signaling cascade	0.0	False	0		0	0
12842	12842	GO:1905291 positive regulation of CAMKK-AMPK signaling cascade	0.0	False	0		0	0
12843	12843	GO:1905292 regulation of neural crest cell differentiation	0.0	False	0		0	0
12844	12844	GO:1905301 regulation of macropinocytosis	0.0	False	0		0	0
12845	12845	GO:1905302 negative regulation of macropinocytosis	0.0	False	0		0	0
12846	12846	GO:1905303 positive regulation of macropinocytosis	0.0	False	0		0	0
12847	12847	GO:1905305 negative regulation of cardiac myofibril assembly	0.0	False	0		0	0
12848	12848	GO:1905309 positive regulation of cohesin loading	0.0	False	0		0	0
12849	12849	GO:1905310 regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	0.0	False	0		0	0
12850	12850	GO:1905312 positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	0.0	False	0		0	0
12851	12851	GO:1905313 transforming growth factor beta receptor signaling pathway involved in heart development	0.0	False	0		0	0
12852	12852	GO:1905314 semi-lunar valve development	0.0	False	0		0	0
12853	12853	GO:1905315 cell proliferation involved in endocardial cushion morphogenesis	0.0	False	0		0	0
12854	12854	GO:1905316 superior endocardial cushion morphogenesis	0.0	False	0		0	0
12855	12855	GO:1905317 inferior endocardial cushion morphogenesis	0.0	False	0		0	0
12856	12856	GO:1905322 positive regulation of mesenchymal stem cell migration	0.0	False	0		0	0
12857	12857	GO:1905323 telomerase holoenzyme complex assembly	0.0	False	0		0	0
12858	12858	GO:1905327 tracheoesophageal septum formation	0.0	False	0		0	0
12859	12859	GO:1905330 regulation of morphogenesis of an epithelium	0.0	False	0		0	0
12860	12860	GO:1905331 negative regulation of morphogenesis of an epithelium	0.0	False	0		0	0
12861	12861	GO:1905332 positive regulation of morphogenesis of an epithelium	0.0	False	0		0	0
12862	12862	GO:1905333 regulation of gastric motility	0.0	False	0		0	0
12863	12863	GO:1905337 positive regulation of aggrephagy	0.0	False	0		0	0
12864	12864	GO:1905340 regulation of protein localization to kinetochore	0.0	False	0		0	0
12865	12865	GO:1905341 negative regulation of protein localization to kinetochore	0.0	False	0		0	0
12866	12866	GO:1905342 positive regulation of protein localization to kinetochore	0.0	False	0		0	0
12867	12867	GO:1905344 prostaglandin catabolic process	0.0	False	0		0	0
12868	12868	GO:1905349 ciliary transition zone assembly	0.0	False	0		0	0
12869	12869	GO:1905355 spine apparatus assembly	0.0	False	0		0	0
12870	12870	GO:1905359 protein localization to meiotic spindle	0.0	False	0		0	0
12871	12871	GO:1905364 regulation of endosomal vesicle fusion	0.0	False	0		0	0
12872	12872	GO:1905366 negative regulation of intralumenal vesicle formation	0.0	False	0		0	0
12873	12873	GO:1905371 ceramide phosphoethanolamine metabolic process	0.0	False	0		0	0
12874	12874	GO:1905373 ceramide phosphoethanolamine biosynthetic process	0.0	False	0		0	0
12875	12875	GO:1905377 response to D-galactose	0.0	False	0		0	0
12876	12876	GO:1905381 negative regulation of snRNA transcription by RNA polymerase II	0.0	False	0		0	0
12877	12877	GO:1905382 positive regulation of snRNA transcription by RNA polymerase II	0.0	False	0		0	0
12878	12878	GO:1905386 positive regulation of protein localization to presynapse	0.0	False	0		0	0
12879	12879	GO:1905395 response to flavonoid	0.0	False	0		0	0
12880	12880	GO:1905396 cellular response to flavonoid	0.0	False	0		0	0
12881	12881	GO:1905399 regulation of activated CD4-positive, alpha-beta T cell apoptotic process	0.0	False	0		0	0
12882	12882	GO:1905403 negative regulation of activated CD8-positive, alpha-beta T cell apoptotic process	0.0	False	0		0	0
12883	12883	GO:1905404 positive regulation of activated CD8-positive, alpha-beta T cell apoptotic process	0.0	False	0		0	0
12884	12884	GO:1905406 positive regulation of mitotic cohesin loading	0.0	False	0		0	0
12885	12885	GO:1905408 negative regulation of creatine transmembrane transporter activity	0.0	False	0		0	0
12886	12886	GO:1905413 regulation of dense core granule exocytosis	0.0	False	0		0	0
12887	12887	GO:1905414 negative regulation of dense core granule exocytosis	0.0	False	0		0	0
12888	12888	GO:1905426 positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation	0.0	False	0		0	0
12889	12889	GO:1905429 response to glycine	0.0	False	0		0	0
12890	12890	GO:1905430 cellular response to glycine	0.0	False	0		0	0
12891	12891	GO:1905437 positive regulation of histone H3-K4 trimethylation	0.0	False	0		0	0
12892	12892	GO:1905438 non-canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	0.0	False	0		0	0
12893	12893	GO:1905445 positive regulation of clathrin coat assembly	0.0	False	0		0	0
12894	12894	GO:1905447 negative regulation of mitochondrial ATP synthesis coupled electron transport	0.0	False	0		0	0
12895	12895	GO:1905448 positive regulation of mitochondrial ATP synthesis coupled electron transport	0.0	False	0		0	0
12896	12896	GO:1905450 negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	0.0	False	0		0	0
12897	12897	GO:1905451 positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	0.0	False	0		0	0
12898	12898	GO:1905453 regulation of myeloid progenitor cell differentiation	0.0	False	0		0	0
12899	12899	GO:1905454 negative regulation of myeloid progenitor cell differentiation	0.0	False	0		0	0
12900	12900	GO:1905456 regulation of lymphoid progenitor cell differentiation	0.0	False	0		0	0
12901	12901	GO:1905457 negative regulation of lymphoid progenitor cell differentiation	0.0	False	0		0	0
12902	12902	GO:1905458 positive regulation of lymphoid progenitor cell differentiation	0.0	False	0		0	0
12903	12903	GO:1905460 negative regulation of vascular associated smooth muscle cell apoptotic process	0.0	False	0		0	0
12904	12904	GO:1905461 positive regulation of vascular associated smooth muscle cell apoptotic process	0.0	False	0		0	0
12905	12905	GO:1905463 negative regulation of DNA duplex unwinding	0.0	False	0		0	0
12906	12906	GO:1905468 regulation of clathrin-coated pit assembly	0.0	False	0		0	0
12907	12907	GO:1905469 negative regulation of clathrin-coated pit assembly	0.0	False	0		0	0
12908	12908	GO:1905474 canonical Wnt signaling pathway involved in stem cell proliferation	0.0	False	0		0	0
12909	12909	GO:1905475 regulation of protein localization to membrane	0.0	False	0		0	0
12910	12910	GO:1905476 negative regulation of protein localization to membrane	0.0	False	0		0	0
12911	12911	GO:1905477 positive regulation of protein localization to membrane	0.0	False	0		0	0
12912	12912	GO:1905485 positive regulation of motor neuron migration	0.0	False	0		0	0
12913	12913	GO:1905492 positive regulation of branching morphogenesis of a nerve	0.0	False	0		0	0
12914	12914	GO:1905505 positive regulation of motile cilium assembly	0.0	False	0		0	0
12915	12915	GO:1905508 protein localization to microtubule organizing center	49.0	False	8	[42  1  1  1  1  1  1  1]	1	0
12916	12916	GO:1905512 regulation of short-term synaptic potentiation	0.0	False	0		0	0
12917	12917	GO:1905513 negative regulation of short-term synaptic potentiation	0.0	False	0		0	0
12918	12918	GO:1905515 non-motile cilium assembly	0.0	False	0		0	0
12919	12919	GO:1905516 positive regulation of fertilization	0.0	False	0		0	0
12920	12920	GO:1905517 macrophage migration	0.0	False	0		0	0
12921	12921	GO:1905518 regulation of presynaptic active zone assembly	0.0	False	0		0	0
12922	12922	GO:1905520 positive regulation of presynaptic active zone assembly	0.0	False	0		0	0
12923	12923	GO:1905521 regulation of macrophage migration	0.0	False	0		0	0
12924	12924	GO:1905522 negative regulation of macrophage migration	0.0	False	0		0	0
12925	12925	GO:1905523 positive regulation of macrophage migration	0.0	False	0		0	0
12926	12926	GO:1905524 negative regulation of protein autoubiquitination	0.0	False	0		0	0
12927	12927	GO:1905526 regulation of Golgi lumen acidification	0.0	False	0		0	0
12928	12928	GO:1905528 positive regulation of Golgi lumen acidification	0.0	False	0		0	0
12929	12929	GO:1905533 negative regulation of leucine import across plasma membrane	0.0	False	0		0	0
12930	12930	GO:1905537 positive regulation of eukaryotic translation initiation factor 4F complex assembly	0.0	False	0		0	0
12931	12931	GO:1905549 positive regulation of subtelomeric heterochromatin assembly	0.0	False	0		0	0
12932	12932	GO:1905550 regulation of protein localization to endoplasmic reticulum	0.0	False	0		0	0
12933	12933	GO:1905552 positive regulation of protein localization to endoplasmic reticulum	0.0	False	0		0	0
12934	12934	GO:1905553 regulation of blood vessel branching	0.0	False	0		0	0
12935	12935	GO:1905555 positive regulation of blood vessel branching	0.0	False	0		0	0
12936	12936	GO:1905563 negative regulation of vascular endothelial cell proliferation	0.0	False	0		0	0
12937	12937	GO:1905564 positive regulation of vascular endothelial cell proliferation	0.0	False	0		0	0
12938	12938	GO:1905572 ganglioside GM1 transport to membrane	0.0	False	0		0	0
12939	12939	GO:1905580 positive regulation of ERBB3 signaling pathway	0.0	False	0		0	0
12940	12940	GO:1905581 positive regulation of low-density lipoprotein particle clearance	0.0	False	0		0	0
12941	12941	GO:1905584 outer hair cell apoptotic process	0.0	False	0		0	0
12942	12942	GO:1905589 positive regulation of L-arginine import across plasma membrane	0.0	False	0		0	0
12943	12943	GO:1905590 fibronectin fibril organization	0.0	False	0		0	0
12944	12944	GO:1905596 negative regulation of low-density lipoprotein particle receptor binding	0.0	False	0		0	0
12945	12945	GO:1905597 positive regulation of low-density lipoprotein particle receptor binding	0.0	False	0		0	0
12946	12946	GO:1905598 negative regulation of low-density lipoprotein receptor activity	0.0	False	0		0	0
12947	12947	GO:1905599 positive regulation of low-density lipoprotein receptor activity	0.0	False	0		0	0
12948	12948	GO:1905600 regulation of receptor-mediated endocytosis involved in cholesterol transport	0.0	False	0		0	0
12949	12949	GO:1905601 negative regulation of receptor-mediated endocytosis involved in cholesterol transport	0.0	False	0		0	0
12950	12950	GO:1905602 positive regulation of receptor-mediated endocytosis involved in cholesterol transport	0.0	False	0		0	0
12951	12951	GO:1905603 regulation of blood-brain barrier permeability	0.0	False	0		0	0
12952	12952	GO:1905604 negative regulation of blood-brain barrier permeability	0.0	False	0		0	0
12953	12953	GO:1905605 positive regulation of blood-brain barrier permeability	0.0	False	0		0	0
12954	12954	GO:1905606 regulation of presynapse assembly	0.0	False	0		0	0
12955	12955	GO:1905609 positive regulation of smooth muscle cell-matrix adhesion	0.0	False	0		0	0
12956	12956	GO:1905612 positive regulation of mRNA cap binding	0.0	False	0		0	0
12957	12957	GO:1905618 positive regulation of miRNA mediated inhibition of translation	0.0	False	0		0	0
12958	12958	GO:1905634 regulation of protein localization to chromatin	0.0	False	0		0	0
12959	12959	GO:1905636 positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding	0.0	False	0		0	0
12960	12960	GO:1905642 negative regulation of DNA methylation	0.0	False	0		0	0
12961	12961	GO:1905643 positive regulation of DNA methylation	0.0	False	0		0	0
12962	12962	GO:1905647 proline import across plasma membrane	0.0	False	0		0	0
12963	12963	GO:1905653 positive regulation of artery morphogenesis	0.0	False	0		0	0
12964	12964	GO:1905661 regulation of telomerase RNA reverse transcriptase activity	0.0	False	0		0	0
12965	12965	GO:1905662 negative regulation of telomerase RNA reverse transcriptase activity	0.0	False	0		0	0
12966	12966	GO:1905663 positive regulation of telomerase RNA reverse transcriptase activity	0.0	False	0		0	0
12967	12967	GO:1905664 regulation of calcium ion import across plasma membrane	0.0	False	0		0	0
12968	12968	GO:1905665 positive regulation of calcium ion import across plasma membrane	0.0	False	0		0	0
12969	12969	GO:1905666 regulation of protein localization to endosome	0.0	False	0		0	0
12970	12970	GO:1905667 negative regulation of protein localization to endosome	0.0	False	0		0	0
12971	12971	GO:1905668 positive regulation of protein localization to endosome	0.0	False	0		0	0
12972	12972	GO:1905671 regulation of lysosome organization	0.0	False	0		0	0
12973	12973	GO:1905672 negative regulation of lysosome organization	0.0	False	0		0	0
12974	12974	GO:1905673 positive regulation of lysosome organization	0.0	False	0		0	0
12975	12975	GO:1905675 negative regulation of adaptive immune memory response	0.0	False	0		0	0
12976	12976	GO:1905676 positive regulation of adaptive immune memory response	0.0	False	0		0	0
12977	12977	GO:1905684 regulation of plasma membrane repair	0.0	False	0		0	0
12978	12978	GO:1905689 positive regulation of diacylglycerol kinase activity	0.0	False	0		0	0
12979	12979	GO:1905695 positive regulation of phosphatidic acid biosynthetic process	0.0	False	0		0	0
12980	12980	GO:1905696 regulation of polysome binding	0.0	False	0		0	0
12981	12981	GO:1905698 positive regulation of polysome binding	0.0	False	0		0	0
12982	12982	GO:1905702 regulation of inhibitory synapse assembly	0.0	False	0		0	0
12983	12983	GO:1905703 negative regulation of inhibitory synapse assembly	0.0	False	0		0	0
12984	12984	GO:1905704 positive regulation of inhibitory synapse assembly	0.0	False	0		0	0
12985	12985	GO:1905705 cellular response to paclitaxel	0.0	False	0		0	0
12986	12986	GO:1905706 regulation of mitochondrial ATP synthesis coupled proton transport	0.0	False	0		0	0
12987	12987	GO:1905709 negative regulation of membrane permeability	0.0	False	0		0	0
12988	12988	GO:1905710 positive regulation of membrane permeability	0.0	False	0		0	0
12989	12989	GO:1905711 response to phosphatidylethanolamine	0.0	False	0		0	0
12990	12990	GO:1905716 negative regulation of cornification	0.0	False	0		0	0
12991	12991	GO:1905719 protein localization to perinuclear region of cytoplasm	0.0	False	0		0	0
12992	12992	GO:1905725 protein localization to microtubule end	0.0	False	0		0	0
12993	12993	GO:1905737 positive regulation of L-proline import across plasma membrane	0.0	False	0		0	0
12994	12994	GO:1905747 negative regulation of saliva secretion	0.0	False	0		0	0
12995	12995	GO:1905748 hard palate morphogenesis	0.0	False	0		0	0
12996	12996	GO:1905751 positive regulation of endosome to plasma membrane protein transport	0.0	False	0		0	0
12997	12997	GO:1905764 regulation of protection from non-homologous end joining at telomere	17.0	True	1	[17]	1	0
12998	12998	GO:1905765 negative regulation of protection from non-homologous end joining at telomere	17.0	True	1	[17]	1	0
12999	12999	GO:1905767 regulation of double-stranded telomeric DNA binding	0.0	False	0		0	0
13000	13000	GO:1905768 negative regulation of double-stranded telomeric DNA binding	0.0	False	0		0	0
13001	13001	GO:1905770 regulation of mesodermal cell differentiation	0.0	False	0		0	0
13002	13002	GO:1905771 negative regulation of mesodermal cell differentiation	0.0	False	0		0	0
13003	13003	GO:1905772 positive regulation of mesodermal cell differentiation	0.0	False	0		0	0
13004	13004	GO:1905774 regulation of DNA helicase activity	0.0	False	0		0	0
13005	13005	GO:1905775 negative regulation of DNA helicase activity	0.0	False	0		0	0
13006	13006	GO:1905776 positive regulation of DNA helicase activity	0.0	False	0		0	0
13007	13007	GO:1905778 negative regulation of exonuclease activity	0.0	False	0		0	0
13008	13008	GO:1905779 positive regulation of exonuclease activity	0.0	False	0		0	0
13009	13009	GO:1905780 regulation of phosphatidylserine exposure on apoptotic cell surface	0.0	False	0		0	0
13010	13010	GO:1905782 positive regulation of phosphatidylserine exposure on apoptotic cell surface	0.0	False	0		0	0
13011	13011	GO:1905786 positive regulation of anaphase-promoting complex-dependent catabolic process	0.0	False	0		0	0
13012	13012	GO:1905788 negative regulation of detection of mechanical stimulus involved in sensory perception of touch	0.0	False	0		0	0
13013	13013	GO:1905793 protein localization to pericentriolar material	0.0	False	0		0	0
13014	13014	GO:1905795 cellular response to puromycin	0.0	False	0		0	0
13015	13015	GO:1905799 regulation of intraciliary retrograde transport	0.0	False	0		0	0
13016	13016	GO:1905802 regulation of cellular response to manganese ion	0.0	False	0		0	0
13017	13017	GO:1905805 excitatory synapse pruning	0.0	False	0		0	0
13018	13018	GO:1905808 positive regulation of synapse pruning	0.0	False	0		0	0
13019	13019	GO:1905809 negative regulation of synapse organization	0.0	False	0		0	0
13020	13020	GO:1905818 regulation of chromosome separation	102.0	False	18	[85  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]	1	0
13021	13021	GO:1905819 negative regulation of chromosome separation	18.0	False	6	[13  1  1  1  1  1]	1	0
13022	13022	GO:1905820 positive regulation of chromosome separation	35.0	True	1	[35]	1	23
13023	13023	GO:1905828 regulation of prostaglandin catabolic process	0.0	False	0		0	0
13024	13024	GO:1905832 positive regulation of spindle assembly	0.0	False	0		0	0
13025	13025	GO:1905833 negative regulation of microtubule nucleation	0.0	False	0		0	0
13026	13026	GO:1905835 cellular response to pyrimidine ribonucleotide	0.0	False	0		0	0
13027	13027	GO:1905838 regulation of telomeric D-loop disassembly	0.0	False	0		0	0
13028	13028	GO:1905839 negative regulation of telomeric D-loop disassembly	0.0	False	0		0	0
13029	13029	GO:1905853 regulation of heparan sulfate binding	0.0	False	0		0	0
13030	13030	GO:1905855 positive regulation of heparan sulfate binding	0.0	False	0		0	0
13031	13031	GO:1905856 negative regulation of pentose-phosphate shunt	0.0	False	0		0	0
13032	13032	GO:1905860 positive regulation of heparan sulfate proteoglycan binding	0.0	False	0		0	0
13033	13033	GO:1905867 epididymis development	0.0	False	0		0	0
13034	13034	GO:1905868 regulation of 3'-UTR-mediated mRNA stabilization	0.0	False	0		0	0
13035	13035	GO:1905869 negative regulation of 3'-UTR-mediated mRNA stabilization	0.0	False	0		0	0
13036	13036	GO:1905870 positive regulation of 3'-UTR-mediated mRNA stabilization	0.0	False	0		0	0
13037	13037	GO:1905871 regulation of protein localization to cell leading edge	0.0	False	0		0	0
13038	13038	GO:1905872 negative regulation of protein localization to cell leading edge	0.0	False	0		0	0
13039	13039	GO:1905875 negative regulation of postsynaptic density organization	0.0	False	0		0	0
13040	13040	GO:1905885 positive regulation of triglyceride transport	0.0	False	0		0	0
13041	13041	GO:1905890 regulation of cellular response to very-low-density lipoprotein particle stimulus	0.0	False	0		0	0
13042	13042	GO:1905891 regulation of cellular response to thapsigargin	0.0	False	0		0	0
13043	13043	GO:1905892 negative regulation of cellular response to thapsigargin	0.0	False	0		0	0
13044	13044	GO:1905894 regulation of cellular response to tunicamycin	0.0	False	0		0	0
13045	13045	GO:1905895 negative regulation of cellular response to tunicamycin	0.0	False	0		0	0
13046	13046	GO:1905897 regulation of response to endoplasmic reticulum stress	21.0	False	7	[9 6 2 1 1 1 1]	0	0
13047	13047	GO:1905898 positive regulation of response to endoplasmic reticulum stress	0.0	False	0		0	0
13048	13048	GO:1905906 regulation of amyloid fibril formation	199.0	True	1	[199]	1	24
13049	13049	GO:1905907 negative regulation of amyloid fibril formation	199.0	True	1	[199]	1	24
13050	13050	GO:1905908 positive regulation of amyloid fibril formation	0.0	False	0		0	0
13051	13051	GO:1905912 regulation of calcium ion export across plasma membrane	0.0	False	0		0	0
13052	13052	GO:1905913 negative regulation of calcium ion export across plasma membrane	0.0	False	0		0	0
13053	13053	GO:1905916 negative regulation of cell differentiation involved in phenotypic switching	0.0	False	0		0	0
13054	13054	GO:1905917 positive regulation of cell differentiation involved in phenotypic switching	0.0	False	0		0	0
13055	13055	GO:1905918 regulation of CoA-transferase activity	0.0	False	0		0	0
13056	13056	GO:1905920 positive regulation of CoA-transferase activity	0.0	False	0		0	0
13057	13057	GO:1905931 negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	0.0	False	0		0	0
13058	13058	GO:1905932 positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	0.0	False	0		0	0
13059	13059	GO:1905933 regulation of cell fate determination	0.0	False	0		0	0
13060	13060	GO:1905934 negative regulation of cell fate determination	0.0	False	0		0	0
13061	13061	GO:1905936 regulation of germ cell proliferation	0.0	False	0		0	0
13062	13062	GO:1905937 negative regulation of germ cell proliferation	0.0	False	0		0	0
13063	13063	GO:1905938 positive regulation of germ cell proliferation	0.0	False	0		0	0
13064	13064	GO:1905939 regulation of gonad development	0.0	False	0		0	0
13065	13065	GO:1905940 negative regulation of gonad development	0.0	False	0		0	0
13066	13066	GO:1905941 positive regulation of gonad development	0.0	False	0		0	0
13067	13067	GO:1905952 regulation of lipid localization	0.0	False	0		0	0
13068	13068	GO:1905953 negative regulation of lipid localization	7.0	False	0		0	0
13069	13069	GO:1905954 positive regulation of lipid localization	0.0	False	0		0	0
13070	13070	GO:1905956 positive regulation of endothelial tube morphogenesis	0.0	False	0		0	0
13071	13071	GO:1905957 regulation of cellular response to alcohol	0.0	False	0		0	0
13072	13072	GO:1905962 glutamatergic neuron differentiation	0.0	False	0		0	0
13073	13073	GO:1990000 amyloid fibril formation	0.0	False	0		0	0
13074	13074	GO:1990001 inhibition of cysteine-type endopeptidase activity involved in apoptotic process	0.0	False	0		0	0
13075	13075	GO:1990009 retinal cell apoptotic process	0.0	False	0		0	0
13076	13076	GO:1990029 vasomotion	0.0	False	0		0	0
13077	13077	GO:1990034 calcium ion export across plasma membrane	0.0	False	0		0	0
13078	13078	GO:1990036 calcium ion import into sarcoplasmic reticulum	0.0	False	0		0	0
13079	13079	GO:1990044 protein localization to lipid droplet	0.0	False	0		0	0
13080	13080	GO:1990046 stress-induced mitochondrial fusion	0.0	False	0		0	0
13081	13081	GO:1990048 anterograde neuronal dense core vesicle transport	0.0	False	0		0	0
13082	13082	GO:1990049 retrograde neuronal dense core vesicle transport	0.0	False	0		0	0
13083	13083	GO:1990051 activation of protein kinase C activity	0.0	False	0		0	0
13084	13084	GO:1990074 polyuridylation-dependent mRNA catabolic process	0.0	False	0		0	0
13085	13085	GO:1990079 cartilage homeostasis	0.0	False	0		0	0
