"","ID","Name","Length","AUPRC_depmap","AUPRC_gin","AUPRC_bionic","subtract_bionic_depmap_auprc","subtract_bionic_gin_auprc","subtract_depmap_gin_auprc","Fraction_mito","Mito_genes","Fraction_essential","Essential_genes"
"2289",6833,"FGFR4-KLB complex",2,0.0455,2e-04,0.1,0.0545,0.0998,0.0453,0,"",0,""
"2290",6834,"FGF21-FGFR1c-KLB complex",3,3e-04,2e-04,4e-04,1e-04,2e-04,1e-04,0,"",0,""
"2291",6835,"FGF21-FGFR4-KLB complex",3,0.0043,3e-04,0.028,0.0237,0.0277,0.004,0,"",0,""
"2292",6836,"FGFR1c-KLB complex",2,1e-04,4e-04,4e-04,3e-04,0,-3e-04,0,"",0,""
"2293",6837,"FGFR4-KLB complex",2,0.0455,2e-04,0.1,0.0545,0.0998,0.0453,0,"",0,""
"2294",6838,"IGF2BP1 complex",9,0.0016,0.0021,0.0024,8e-04,3e-04,-5e-04,0,"",0.333333333333333,"RPL26;RPS6;HNRNPU"
"2295",6842,"EphA1 receptor signaling complex",4,3e-04,0.001,4e-04,1e-04,-6e-04,-7e-04,0,"",0,""
"2296",6844,"NIF-1-DBC1-EMSY complex",3,5e-04,3e-04,3e-04,-2e-04,0,2e-04,0,"",0,""
"2297",6845,"NIF1-ASH2L-RBBP5-WDR5 complex",4,3e-04,5e-04,6e-04,3e-04,9.99999999999999e-05,-2e-04,0,"",0.25,"WDR5"
"2298",6846,"DBC1-SIRT1 complex",2,1e-04,4e-04,1e-04,0,-3e-04,-3e-04,0,"",0,""
"2299",6847,"DBIRD complex",2,4e-04,1e-04,2e-04,-2e-04,1e-04,3e-04,0,"",0,""
"2300",6848,"IRF2BP2-IRF2BP1-IRF2BPL complex",3,0.6667,0.0141,0.6667,0,0.6526,0.6526,0,"",0,""
"2301",6849,"WRAD  complex (WDR5, RBBP5, ASH2L, DPY30)",4,0.0144,0.0031,0.0423,0.0279,0.0392,0.0113,0,"",0.25,"WDR5"
"2302",6850,"WRA complex (WDR5, RBBP5, ASH2L)",3,3e-04,4e-04,4e-04,1e-04,0,-1e-04,0,"",0.333333333333333,"WDR5"
"2303",6851,"MWRAD complex (MLL1, WDR5, RBBP5, ASH2L, DPY30)",5,0.0047,0.0056,0.009,0.0043,0.0034,-9e-04,0,"",0.2,"WDR5"
"2304",6852,"COPRS-PRMT5-RUNX1-CBFB complex",4,4e-04,0.0019,4e-04,0,-0.0015,-0.0015,0,"",0.25,"PRMT5"
"2305",6853,"COPRS-PRMT5 complex",2,2e-04,4e-04,1e-04,-1e-04,-3e-04,-2e-04,0,"",0.5,"PRMT5"
"2306",6854,"5FMC (Friends of Methylated Chtop) complex",5,0.1115,9e-04,0.0764,-0.0351,0.0755,0.1106,0,"",0.4,"PELP1;WDR18"
"2307",6855,"LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex",6,0.2291,8e-04,0.1507,-0.0784,0.1499,0.2283,0,"",0.5,"NOL9;PELP1;WDR18"
"2308",6856,"PeBoW complex",3,0.0104,4e-04,0.007,-0.0034,0.0066,0.01,0,"",0.666666666666667,"BOP1;WDR12"
"2309",6857,"PELP1-TEX10-WDR18 complex",3,0.005,0.0011,0.0249,0.0199,0.0238,0.0039,0,"",0.666666666666667,"PELP1;WDR18"
"2310",6858,"CHTOP-methylosome complex",5,0.0013,8e-04,7e-04,-6e-04,-1e-04,5e-04,0,"",0.8,"PRMT5;ERH;PRMT1;WDR77"
"2311",6859,"HRD1 complex",13,0.0297,0.1057,0.1814,0.1517,0.0757,-0.076,0.0769230769230769,"BSG",0.0769230769230769,"HSPA5"
"2312",6860,"E6AP-HERC2-MAPK6-NEURL4 complex",4,0.003,7e-04,6e-04,-0.0024,-1e-04,0.0023,0,"",0,""
"2313",6861,"MMAA-MUT complex",2,0.0147,1e-04,1e-04,-0.0146,0,0.0146,0.5,"MMAA",0,""
"2314",6862,"Bag6-Ubl4A-Trc35 Complex",3,0.0083,0.0187,8e-04,-0.0075,-0.0179,-0.0104,0,"",0,""
"2315",6863,"CBX3-EHMT2-NR3C1 complex",3,0.0013,0.0017,0.0014,1e-04,-3e-04,-4e-04,0,"",0,""
"2316",6864,"CBX3-EHMT1-NR3C1 complex",3,0.0073,0.0095,0.0017,-0.0056,-0.0078,-0.0022,0,"",0,""
"2317",6866,"AMFR-ERLIN2-TMUB1 complex",3,5e-04,2e-04,4e-04,-1e-04,2e-04,3e-04,0,"",0,""
"2318",6871,"AMFR-STING-INSIG1 complex, herpes simplex virus 1 induced",3,2e-04,2e-04,4e-04,2e-04,2e-04,0,0,"",0,""
"2319",6873,"BAG6-AMFR-FAF2 complex",3,0.0031,0.0026,2e-04,-0.0029,-0.0024,5e-04,0,"",0,""
"2320",6875,"CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase",4,0.0014,6e-04,0.0143,0.0129,0.0137,8e-04,0,"",0.25,"DDB1"
"2321",6881,"EXT1-EXT2 complex",2,0,0,0,0,0,0,0,"",0,""
"2322",6884,"Fanconi anemia FAAP100 complex",10,0.7073,0.5747,0.8039,0.0965999999999999,0.2292,0.1326,0,"",0,""
"2323",6885,"L-B-P100 subcomplex",3,0.3323,0.1667,0.6667,0.3344,0.5,0.1656,0,"",0,""
"2324",6886,"AUP1-OS9-SEL1L-UBC6e-UBXD8 complex",5,0.141,0.1056,0.5006,0.3596,0.395,0.0354,0,"",0,""
"2325",6888,"v-ATPase-Ragulator-AXIN/LKB1-AMPK complex",14,0.0936,0.1206,0.1823,0.0887,0.0617,-0.027,0.357142857142857,"ATP6V1B2;ATP6V0C;ATP6V1A;ATP6V0D1;PRKAB1",0.214285714285714,"ATP6V1B2;ATP6V0C;ATP6V1A"
"2326",6889,"TSC complex",3,0.0901,0.5694,0.1189,0.0288,-0.4505,-0.4793,0,"",0,""
"2327",6890,"Phosphatidylinositol 4-kinase complex",4,7e-04,7e-04,0.001,3e-04,3e-04,0,0,"",0.25,"PI4KA"
"2328",6891,"HUSH complex",3,0.3647,0.6667,0.6667,0.302,0,-0.302,0,"",0,""
"2329",6893,"Gamma-tubulin complex",6,0.1155,0.0038,0.096,-0.0195,0.0922,0.1117,0,"",0.5,"TUBG1;TUBGCP5;TUBGCP2"
"2330",6895,"MMXD complex",5,0.043,7e-04,0.001,-0.042,3e-04,0.0423,0.2,"SLC25A5",0.4,"CIAO1;MMS19"
"2331",6896,"MMS19 complex",4,0.25,4e-04,0.0013,-0.2487,9e-04,0.2496,0,"",0.5,"CIAO1;MMS19"
"2332",6897,"CIA2B-CIA1-MMS19 complex",3,0.25,4e-04,7e-04,-0.2493,3e-04,0.2496,0,"",0.666666666666667,"CIAO1;MMS19"
"2333",6900,"Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)",3,3e-04,0.0014,7e-04,4e-04,-7e-04,-0.0011,0,"",0.333333333333333,"CUL1"
"2334",6901,"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)",4,6e-04,0.0022,0.0013,7e-04,-9e-04,-0.0016,0,"",0.25,"CUL1"
"2335",6902,"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)",4,5e-04,0.0022,0.0017,0.0012,-5e-04,-0.0017,0,"",0.25,"CUL1"
"2336",6903,"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)",4,5e-04,0.0024,0.0013,8e-04,-0.0011,-0.0019,0,"",0.25,"CUL1"
"2337",6904,"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)",4,6e-04,0.002,0.0011,5e-04,-9e-04,-0.0014,0,"",0.25,"CUL1"
"2338",6905,"PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced",4,0.0113,8e-04,0.1715,0.1602,0.1707,0.0105,0,"",0,""
"2339",6906,"FBXW7-CDX2-GSK3B complex",3,0.0022,0.0015,4e-04,-0.0018,-0.0011,7e-04,0,"",0,""
"2340",6907,"CTNNB1-FERMT2-TCF7L2 complex",3,0.0835,2e-04,4e-04,-0.0831,2e-04,0.0833,0,"",0,""
"2341",6908,"CTNNB1-FERMT2-YBX1 complex",3,0.001,2e-04,4e-04,-6e-04,2e-04,8e-04,0,"",0,""
"2342",6909,"FGF1-FGFR1-ITGB3 complex",3,0.0013,2e-04,7e-04,-6e-04,5e-04,0.0011,0,"",0,""
"2343",6910,"EED-EZH2-PHF19 complex",3,9e-04,3e-04,4e-04,-5e-04,1e-04,6e-04,0,"",0,""
"2344",6913,"ELN-FBLN2-FBN1 complex",3,4e-04,3e-04,2e-04,-2e-04,-1e-04,1e-04,0,"",0,""
"2345",6914,"ELN-FBLN5-FBN1 complex",3,2e-04,6e-04,2e-04,0,-4e-04,-4e-04,0,"",0,""
"2346",6916,"CTTN-FER-PTK2 complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0,""
"2347",6919,"ILK-LIMS1-PARVA complex",3,0,0.0107,4e-04,4e-04,-0.0103,-0.0107,0,"",0,""
"2348",6920,"ILK-LIMS2-PARVA complex",3,1e-04,5e-04,3e-04,2e-04,-2e-04,-4e-04,0,"",0,""
"2349",6921,"FAK\u2013p130Cas\u2013MT1 complex",3,0.0335,0.0141,0.0557,0.0222,0.0416,0.0194,0,"",0,""
"2350",6925,"MAPK1-PTK2-PXN complex",3,0.0282,0.0098,0.0335,0.0053,0.0237,0.0184,0,"",0,""
"2351",6927,"Robo4\u2013paxillin complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2352",6928,"ARHGEF7-GIT2-PAK1 complex",3,0.0021,0.001,0.0281,0.026,0.0271,0.0011,0,"",0,""
"2353",6929,"AKT1-FOXO1-WDFY2 complex",3,4e-04,0.0095,0.003,0.0026,-0.0065,-0.0091,0.333333333333333,"AKT1",0,""
"2354",6930,"PRKCZ-VAMP2-WDFY2 complex",3,5e-04,6e-04,2e-04,-3e-04,-4e-04,-9.99999999999999e-05,0,"",0,""
"2355",6931,"FOXP3-TRIM28-ZFP90 complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0,""
"2356",6932,"AJUBA-PRMT5-SNAI1 complex",3,2e-04,4e-04,2e-04,0,-2e-04,-2e-04,0,"",0.333333333333333,"PRMT5"
"2357",6933,"PRKCZ-SQSTM-TRAF6 complex",3,4e-04,6e-04,9e-04,5e-04,3e-04,-2e-04,0,"",0,""
"2358",6935,"MYC-TRRAP-KAT2A complex",3,0.0015,9e-04,2e-04,-0.0013,-7e-04,6e-04,0,"",0.666666666666667,"MYC;TRRAP"
"2359",6936,"KAT2A-TRRAP complex",2,0.006,0.0023,4e-04,-0.0056,-0.0019,0.0037,0,"",0.5,"TRRAP"
"2360",6937,"ARHGEF2-MAPK1-MAPK3-PXN complex",4,0.0018,7e-04,4e-04,-0.0014,-3e-04,0.0011,0,"",0,""
"2361",6939,"Norrin receptor complex",4,0.0012,3e-04,3e-04,-9e-04,0,9e-04,0,"",0,""
"2362",6940,"LRP6-PTH-PTH1R complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0,""
"2363",6942,"FZD5-LGR5-LRP6 complex",3,5e-04,3e-04,0.0293,0.0288,0.029,2e-04,0,"",0,""
"2364",6946,"BARD1\u2013BRCA1\u2013RAD51 complex",3,4e-04,0.0039,0.042,0.0416,0.0381,-0.0035,0,"",0,""
"2365",6949,"Isocitrate dehydrogenase [NAD], mitochondrial",3,0.0068,0.0268,3e-04,-0.0065,-0.0265,-0.02,1,"IDH3B;IDH3A;IDH3G",0,""
"2366",6951,"NG2-galectin-3-alpha3beta1-integrin complex",4,0.0015,5e-04,0.0015,0,0.001,0.001,0,"",0,""
"2367",6953,"ARTN-GFRA3-RET comples",3,5e-04,0.0014,5e-04,0,-9e-04,-9e-04,0,"",0,""
"2368",6954,"Idas-Geminin-Cdt1 complex",3,2e-04,4e-04,4e-04,2e-04,0,-2e-04,0,"",0.333333333333333,"CDT1"
"2369",6956,"REP-RGGT-Rab complex",3,4e-04,3e-04,2e-04,-2e-04,-1e-04,1e-04,0,"",0.333333333333333,"RABGGTA"
"2370",6957,"C2ORF3-Prp43-TFIP11 complex",3,2e-04,0.0012,0.01,0.0098,0.0088,-0.001,0,"",0.333333333333333,"DHX15"
"2371",6959,"GATB-GATC-QRSL1 complex",3,0.021,0.003,0.0217,0.000699999999999999,0.0187,0.018,1,"GATC;GATB;QRSL1",0,""
"2372",6960,"BICD2-dynein-dynactin complex",3,3e-04,2e-04,4e-04,1e-04,2e-04,1e-04,0,"",0,""
"2373",6961,"CTNNB1-GID8 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2374",6963,"AXIN1-GID8-GSK3B complex",3,3e-04,3e-04,3e-04,0,0,0,0,"",0,""
"2375",6968,"Serine-palmitoyltransferase (SPTLC1, SPTLC2) complex",2,0,0,0,0,0,0,0.5,"SPTLC2",0,""
"2376",6969,"Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex",3,2e-04,7e-04,1e-04,-1e-04,-6e-04,-5e-04,0.333333333333333,"SPTLC2",0,""
"2377",6970,"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex",3,2e-04,6e-04,2e-04,0,-4e-04,-4e-04,0,"",0,""
"2378",6972,"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex",3,2e-04,0.0016,1e-04,-1e-04,-0.0015,-0.0014,0,"",0,""
"2379",6973,"Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex",3,2e-04,2e-04,1e-04,-1e-04,-1e-04,0,0.333333333333333,"SPTLC2",0,""
"2380",6974,"Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex",3,0.6667,0.0041,0.6667,0,0.6626,0.6626,0.333333333333333,"SPTLC2",0,""
"2381",6975,"JUN-FBW7-PRR7 complex",3,0.0011,2e-04,2e-04,-9e-04,0,9e-04,0,"",0,""
"2382",6982,"ORMDL3-SPTLC1 complex",2,3e-04,1e-04,1e-04,-2e-04,0,2e-04,0,"",0,""
"2383",6984,"ProTalpha C2 complex",4,0.0037,5e-04,7e-04,-0.003,2e-04,0.0032,0,"",0,""
"2384",6985,"ProTalpha C5 complex",5,8e-04,4e-04,5e-04,-3e-04,1e-04,4e-04,0.4,"SLC25A3;C1QBP",0.2,"PSMA1"
"2385",6987,"ProTalpha C7 complex",3,4e-04,0.0172,2e-04,-2e-04,-0.017,-0.0168,0,"",0,""
"2386",6988,"ProTalpha C8 complex",4,0.016,0.0043,0.0217,0.0057,0.0174,0.0117,0,"",0,""
"2387",6989,"ProTalpha C9 complex",2,0.0294,NA,3e-04,-0.0291,NA,NA,0,"",0,""
"2388",6990,"THSD1-FAK-talin-vinculin complex",4,0.0469,0.0072,0.0447,-0.0022,0.0375,0.0397,0,"",0,""
"2389",6991,"ABI3-WAVE2-CYFIP1 complex",3,5e-04,3e-04,0.0837,0.0832,0.0834,2e-04,0,"",0,""
"2390",6993,"FGF1-ITGAV-ITGB3 complex",3,0.0122,5e-04,0.0338,0.0216,0.0333,0.0117,0,"",0,""
"2391",6994,"JIP1-JIP2 complex",2,NA,1e-04,3e-04,NA,2e-04,NA,0,"",0,""
"2392",6997,"ADIPOQ-PLOD3-GLT25D1 complex",3,6e-04,6e-04,3e-04,-3e-04,-3e-04,0,0,"",0,""
"2393",6998,"ST3GAL6-EGFR complex",2,3e-04,1e-04,1e-04,-2e-04,0,2e-04,0,"",0,""
"2394",6999,"SEPHS1-SEPHS2-SEPSECS-SECp43 complex",4,0.0037,4e-04,7e-04,-0.003,3e-04,0.0033,0,"",0,""
"2395",7000,"PLOD2-FKBP10 complex",2,1e-04,1e-04,0.0031,0.003,0.003,0,0.5,"FKBP10",0,""
"2396",7002,"CAPZA3-CAPZB complex",2,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,"",0.5,"CAPZB"
"2397",7004,"HTT-DISC1-PDE4B complex",3,5e-04,3e-04,2e-04,-3e-04,-1e-04,2e-04,0,"",0,""
"2398",7005,"PP2A-NR3A complex",4,0.1257,0.0014,0.1893,0.0636,0.1879,0.1243,0,"",0.5,"PPP2R1A;PPP2CA"
"2399",7011,"FERMT3-RACK1 complex",2,1e-04,NA,1e-04,0,NA,NA,0,"",0.5,"RACK1"
"2400",7012,"ITGB1-RACK1 complex",2,1e-04,NA,2e-04,1e-04,NA,NA,0,"",0.5,"RACK1"
"2401",7013,"ITGB2-RACK1 complex",2,2e-04,NA,3e-04,1e-04,NA,NA,0,"",0.5,"RACK1"
"2402",7014,"GNAI1-GNGT1-GNB1 complex",3,6e-04,5e-04,0.0016,0.001,0.0011,9.99999999999999e-05,0,"",0,""
"2403",7015,"GNAI1-GNB2-GNGT1 complex",3,9e-04,5e-04,0.0015,6e-04,0.001,4e-04,0,"",0,""
"2404",7016,"GNAI1-GNB3-GNGT1 complex",3,7e-04,2e-04,0.0036,0.0029,0.0034,5e-04,0,"",0,""
"2405",7017,"GNAI1-GNB4-GNGT1 complex",3,7e-04,4e-04,0.0018,0.0011,0.0014,3e-04,0,"",0,""
"2406",7018,"GNAI1-GNB5-GNGT1 complex",3,7e-04,4e-04,0.0014,7e-04,0.001,3e-04,0,"",0,""
"2407",7019,"GNAI1-GNB1-GNG2 complex",3,2e-04,7e-04,9e-04,7e-04,2e-04,-5e-04,0,"",0,""
"2408",7020,"GNAI1-GNB2-GNG2 complex",3,3e-04,6e-04,8e-04,5e-04,2e-04,-3e-04,0,"",0,""
"2409",7021,"GNAI1-GNB3-GNG2 complex",3,2e-04,3e-04,0.0026,0.0024,0.0023,-1e-04,0,"",0,""
"2410",7022,"GNAI1-GNB4-GNG2 complex",3,2e-04,7e-04,9e-04,7e-04,2e-04,-5e-04,0,"",0,""
"2411",7023,"GNAI1-GNB5-GNG2 complex",3,2e-04,3e-04,6e-04,4e-04,3e-04,-1e-04,0,"",0,""
"2412",7024,"GNAI1-GNB1-GNG3 complex",3,2e-04,6e-04,2e-04,0,-4e-04,-4e-04,0,"",0,""
"2413",7025,"GNAI1-GNB2-GNG3 complex",3,3e-04,4e-04,4e-04,1e-04,0,-1e-04,0,"",0,""
"2414",7026,"GNAI1-GNB3-GNG3 complex",3,6e-04,3e-04,9e-04,3e-04,6e-04,3e-04,0,"",0,""
"2415",7027,"GNAI1-GNB4-GNG3 complex",3,2e-04,2e-04,4e-04,2e-04,2e-04,0,0,"",0,""
"2416",7028,"GNAI1-GNB5-GNG3 complex",3,2e-04,3e-04,3e-04,1e-04,0,-1e-04,0,"",0,""
"2417",7030,"DCP1A-NR3C1-PNRC2-UPF1-complex",4,2e-04,2e-04,3e-04,1e-04,1e-04,0,0,"",0,""
"2418",7031,"GNAI1-GNB1-GNG4 complex",3,3e-04,0.001,4e-04,1e-04,-6e-04,-7e-04,0,"",0,""
"2419",7032,"GNAI1-GNB2-GNG4 complex",3,4e-04,5e-04,7e-04,3e-04,2e-04,-1e-04,0,"",0,""
"2420",7033,"GNAI1-GNB3-GNG4 complex",3,4e-04,4e-04,0.0019,0.0015,0.0015,0,0,"",0,""
"2421",7034,"GNAI1-GNB4-GNG4 complex",3,3e-04,3e-04,6e-04,3e-04,3e-04,0,0,"",0,""
"2422",7035,"GNAI1- GNB5-GNG4 complex",3,2e-04,2e-04,5e-04,3e-04,3e-04,0,0,"",0,""
"2423",7036,"GNAI1-GNB1-GNG5 complex",3,0.004,0.0012,0.0419,0.0379,0.0407,0.0028,0,"",0,""
"2424",7037,"GNAI1-GNB2-GNG5 complex",3,0.0156,8e-04,4e-04,-0.0152,-4e-04,0.0148,0,"",0,""
"2425",7038,"BVR-PKCD-ERK2 complex",3,3e-04,8e-04,3e-04,0,-5e-04,-5e-04,0,"",0,""
"2426",7040,"PDZK1-PLCB3-SSTR5 complex",3,4e-04,4e-04,5e-04,1e-04,1e-04,0,0,"",0,""
"2427",7041,"PDZK1-PLCB3- SSTR1 complex",3,9e-04,4e-04,6e-04,-3e-04,2e-04,5e-04,0,"",0,""
"2428",7042,"PDZK1-PLCB3- SSTR2 complex",3,3e-04,4e-04,5e-04,2e-04,1e-04,-1e-04,0,"",0,""
"2429",7043,"PDZK1-PLCB3- SSTR3 complex",3,4e-04,4e-04,5e-04,1e-04,1e-04,0,0,"",0,""
"2430",7044,"PDZK1-PLCB3- SSTR4 complex",3,2e-04,4e-04,5e-04,3e-04,1e-04,-2e-04,0,"",0,""
"2431",7045,"IFNAR1-IFNAR2-IFNW1 complex",3,3e-04,3e-04,0.0335,0.0332,0.0332,0,0,"",0,""
"2432",7046,"IFNAR2-IFNA2 complex",2,0.0015,3e-04,1e-04,-0.0014,-2e-04,0.0012,0,"",0,""
"2433",7047,"IFNAR1-IFNAR2-IFNA2 complex",3,0.0054,0.0045,0.0335,0.0281,0.029,0.000900000000000001,0,"",0,""
"2434",7048,"TLR1-TLR2 complex",2,8e-04,0.0102,2e-04,-6e-04,-0.01,-0.0094,0,"",0,""
"2435",7050,"PIAS1-SUMO1-UBC9 complex",3,6e-04,4e-04,0.001,4e-04,6e-04,2e-04,0,"",0.333333333333333,"UBE2I"
"2436",7051,"OTUB1-UBC13-MMS2 complex",3,0.002,5e-04,3e-04,-0.0017,-2e-04,0.0015,0,"",0.333333333333333,"UBE2N"
"2437",7057,"Propionyl-CoA carboxylase",2,6e-04,1e-04,0.0018,0.0012,0.0017,5e-04,1,"PCCA;PCCB",0,""
"2438",7058,"KRIT1-HEG1-RAP1B complex",3,3e-04,1e-04,2e-04,-1e-04,1e-04,2e-04,0,"",0,""
"2439",7059,"GNAI1-GNB3-GNG5 complex",3,4e-04,1e-04,0.0013,9e-04,0.0012,3e-04,0,"",0,""
"2440",7060,"GNAI1-GNB4-GNG5 complex",3,3e-04,3e-04,8e-04,5e-04,5e-04,0,0,"",0,""
"2441",7061,"GNAI1-GNB5-GNG5 complex",3,3e-04,2e-04,2e-04,-1e-04,0,1e-04,0,"",0,""
"2442",7062,"NFAT5-WWTR1 complex",2,2e-04,1e-04,2e-04,0,1e-04,1e-04,0,"",0,""
"2443",7063,"C9orf72-SMCR8-WDR41 complex",3,4e-04,0.0809,4e-04,0,-0.0805,-0.0805,0,"",0,""
"2444",7064,"C9orf72-SMCR8 complex",2,4e-04,0.1667,9e-04,5e-04,-0.1658,-0.1663,0,"",0,""
"2445",7065,"WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex",7,0.1172,0.0224,0.1452,0.028,0.1228,0.0948,0,"",0,""
"2446",7066,"GNAI1-GNB1-GNG7 complex",3,6e-04,6e-04,0.0017,0.0011,0.0011,0,0,"",0,""
"2447",7067,"GNAI1-GNB2-GNG7 complex",3,9e-04,4e-04,0.0016,7e-04,0.0012,5e-04,0,"",0,""
"2448",7068,"GNAI1-GNB3-GNG7 complex",3,0.0052,2e-04,0.004,-0.0012,0.0038,0.005,0,"",0,""
"2449",7069,"GNAI1-GNB4-GNG7 complex",3,7e-04,3e-04,0.0019,0.0012,0.0016,4e-04,0,"",0,""
"2450",7070,"GNAI1-GNB5-GNG7 complex",3,7e-04,2e-04,0.0015,8e-04,0.0013,5e-04,0,"",0,""
"2451",7071,"GNAI1-GNB1-GNG8 complex",3,2e-04,5e-04,3e-04,1e-04,-2e-04,-3e-04,0,"",0,""
"2452",7072,"GNAI1-GNB2-GNG8 complex",3,3e-04,9e-04,2e-04,-1e-04,-7e-04,-6e-04,0,"",0,""
"2453",7073,"GNAI1-GNB3-GNG8 complex",3,2e-04,2e-04,0.001,8e-04,8e-04,0,0,"",0,""
"2454",7074,"GNAI1-GNB4-GNG8 complex",3,2e-04,4e-04,4e-04,2e-04,0,-2e-04,0,"",0,""
"2455",7075,"GNAI1-GNB5-GNG8 complex",3,3e-04,2e-04,3e-04,0,1e-04,1e-04,0,"",0,""
"2456",7076,"GNAI1-GNB1-GNG10 complex",3,2e-04,7e-04,2e-04,0,-5e-04,-5e-04,0,"",0,""
"2457",7077,"GNAI1-GNB2-GNG10 complex",3,3e-04,7e-04,2e-04,-1e-04,-5e-04,-4e-04,0,"",0,""
"2458",7078,"GNAI1-GNB3-GNG10 complex",3,2e-04,3e-04,0.001,8e-04,7e-04,-1e-04,0,"",0,""
"2459",7079,"GNAI1-GNB4-GNG10 complex",3,2e-04,3e-04,3e-04,1e-04,0,-1e-04,0,"",0,""
"2460",7080,"GNAI1-GNB5-GNG10 complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0,""
"2461",7081,"GNAI1-GNB1-GNG11 complex",3,7e-04,6e-04,0.0028,0.0021,0.0022,1e-04,0,"",0,""
"2462",7082,"GNAI1-GNB2-GNG11 complex",3,0.0027,5e-04,0.0021,-6e-04,0.0016,0.0022,0,"",0,""
"2463",7083,"GNAI1-GNB3-GNG11 complex",3,8e-04,2e-04,0.0036,0.0028,0.0034,6e-04,0,"",0,""
"2464",7084,"GNAI1-GNB4-GNG11 complex",3,9e-04,7e-04,0.0029,0.002,0.0022,2e-04,0,"",0,""
"2465",7085,"GNAI1-GNB5-GNG11 complex",3,8e-04,3e-04,0.0017,9e-04,0.0014,5e-04,0,"",0,""
"2466",7086,"GNAI1-GNB1-GNG12 complex",2,1e-04,0.0012,1e-04,0,-0.0011,-0.0011,0,"",0,""
"2467",7087,"GNAI1-GNB2-GNG12 complex",3,0.0055,5e-04,5e-04,-0.005,0,0.005,0,"",0,""
"2468",7088,"GNAI1-GNB3-GNG12 complex",3,6e-04,0.0032,9e-04,3e-04,-0.0023,-0.0026,0,"",0,""
"2469",7089,"GNAI1-GNB4-GNG12 complex",3,7e-04,7e-04,3e-04,-4e-04,-4e-04,0,0,"",0,""
"2470",7090,"GNAI1-GNB5-GNG12 complex",3,6e-04,3e-04,2e-04,-4e-04,-1e-04,3e-04,0,"",0,""
"2471",7091,"FIP200-ULK1-ATG13-ATG101 complex",4,0.4299,0.084,0.5038,0.0739,0.4198,0.3459,0,"",0,""
"2472",7092,"GNAI1-GNB1-GNG13 complex",3,5e-04,9e-04,0.0037,0.0032,0.0028,-4e-04,0,"",0,""
"2473",7093,"GNAI1-GNB2-GNG13 complex",3,7e-04,4e-04,0.0035,0.0028,0.0031,3e-04,0,"",0,""
"2474",7094,"GNAI1-GNB3-GNG13 complex",3,2e-04,2e-04,0.0058,0.0056,0.0056,0,0,"",0,""
"2475",7095,"GNAI1-GNB4-GNG13 complex",3,2e-04,5e-04,0.0042,0.004,0.0037,-3e-04,0,"",0,""
"2476",7096,"GNAI1-GNB5-GNG13 complex",3,2e-04,3e-04,0.0037,0.0035,0.0034,-1e-04,0,"",0,""
"2477",7097,"GNAS-L-GNB1-GNG1 complex",3,4e-04,0.0026,4e-04,0,-0.0022,-0.0022,0,"",0,""
"2478",7098,"ASAH1-NR5A1 complex",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"2479",7099,"ASAH1-NR5A1-SAPD complex",3,2e-04,5e-04,3e-04,1e-04,-2e-04,-3e-04,0,"",0,""
"2480",7100,"DNAAF2-HEATR2-SPAG1 complex",3,2e-04,2e-04,0.001,8e-04,8e-04,0,0,"",0,""
"2481",7101,"AURKB-VRK1 complex",2,1e-04,1e-04,6e-04,5e-04,5e-04,0,0,"",0.5,"AURKB"
"2482",7102,"SOX2-VRK1 complex",2,2e-04,1e-04,3e-04,1e-04,2e-04,1e-04,0,"",0,""
"2483",7103,"NBS1-VRK1 complex",2,0.0032,0.001,1e-04,-0.0031,-9e-04,0.0022,0,"",0,""
"2484",7104,"NBS1\u2013RNF8-VRK1 complex",3,0.0065,0.0042,0.0094,0.0029,0.0052,0.0023,0,"",0,""
"2485",7105,"PRRX1-UCHL1 complex",2,7e-04,1e-04,1e-04,-6e-04,0,6e-04,0,"",0,""
"2486",7106,"PRRX2-UCHL1 complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
